Industry,OrgSize,Category,Rank,Tool,Count,Pct,CategoryRespondents,GroupSize
Manufacturing,500 to 999 employees,AIModels,3,Anthropic: Claude Sonnet,9,29.0,31,105
Manufacturing,500 to 999 employees,AIModels,4,DeepSeek (R- Reasoning models),9,29.0,31,105
Manufacturing,500 to 999 employees,AIModels,5,openAI Reasoning models,9,29.0,31,105
Manufacturing,500 to 999 employees,Database,1,Microsoft SQL Server,50,63.3,79,105
Manufacturing,500 to 999 employees,Database,2,SQLite,36,45.6,79,105
Manufacturing,500 to 999 employees,Database,3,MySQL,32,40.5,79,105
Manufacturing,500 to 999 employees,Database,4,PostgreSQL,27,34.2,79,105
Manufacturing,500 to 999 employees,Database,5,MongoDB,16,20.3,79,105
Manufacturing,500 to 999 employees,Platform,1,Docker,45,76.3,59,105
Manufacturing,500 to 999 employees,Platform,2,npm,36,61.0,59,105
Manufacturing,500 to 999 employees,Platform,3,Microsoft Azure,30,50.8,59,105
Manufacturing,500 to 999 employees,Platform,4,NuGet,29,49.2,59,105
Manufacturing,500 to 999 employees,Platform,5,Pip,22,37.3,59,105
Manufacturing,I don’t know,AIModels,1,openAI GPT (chatbot models),4,66.7,6,26
Manufacturing,I don’t know,AIModels,2,openAI Reasoning models,3,50.0,6,26
Manufacturing,I don’t know,AIModels,3,Anthropic: Claude Sonnet,2,33.3,6,26
Manufacturing,I don’t know,AIModels,4,Gemini (Pro Reasoning models),2,33.3,6,26
Manufacturing,I don’t know,AIModels,5,Meta Llama (all models),2,33.3,6,26
Manufacturing,I don’t know,Database,1,Microsoft SQL Server,7,46.7,15,26
Manufacturing,I don’t know,Database,2,SQLite,7,46.7,15,26
Manufacturing,I don’t know,Database,3,MySQL,5,33.3,15,26
Manufacturing,I don’t know,Database,4,MariaDB,4,26.7,15,26
Manufacturing,I don’t know,Database,5,Microsoft Access,4,26.7,15,26
Manufacturing,I don’t know,Platform,1,Pip,10,66.7,15,26
Manufacturing,I don’t know,Platform,2,Docker,9,60.0,15,26
Manufacturing,I don’t know,Platform,3,npm,8,53.3,15,26
Manufacturing,I don’t know,Platform,4,Make,7,46.7,15,26
Manufacturing,I don’t know,Platform,5,APT,6,40.0,15,26
Manufacturing,"Just me - I am a freelancer, sole proprietor, etc.",AIModels,1,openAI GPT (chatbot models),8,100.0,8,32
Manufacturing,"Just me - I am a freelancer, sole proprietor, etc.",AIModels,2,Anthropic: Claude Sonnet,3,37.5,8,32
Manufacturing,"Just me - I am a freelancer, sole proprietor, etc.",AIModels,3,DeepSeek (R- Reasoning models),3,37.5,8,32
Manufacturing,"Just me - I am a freelancer, sole proprietor, etc.",AIModels,4,DeepSeek (V- General purpose models),2,25.0,8,32
Manufacturing,"Just me - I am a freelancer, sole proprietor, etc.",AIModels,5,Gemini (Pro Reasoning models),2,25.0,8,32
Manufacturing,"Just me - I am a freelancer, sole proprietor, etc.",Database,1,MySQL,10,62.5,16,32
Manufacturing,"Just me - I am a freelancer, sole proprietor, etc.",Database,2,Microsoft SQL Server,7,43.8,16,32
Manufacturing,"Just me - I am a freelancer, sole proprietor, etc.",Database,3,MariaDB,5,31.2,16,32
Manufacturing,"Just me - I am a freelancer, sole proprietor, etc.",Database,4,Microsoft Access,5,31.2,16,32
Manufacturing,"Just me - I am a freelancer, sole proprietor, etc.",Database,5,PostgreSQL,5,31.2,16,32
Manufacturing,"Just me - I am a freelancer, sole proprietor, etc.",Platform,1,Amazon Web Services (AWS),4,40.0,10,32
Manufacturing,"Just me - I am a freelancer, sole proprietor, etc.",Platform,2,Pip,4,40.0,10,32
Manufacturing,"Just me - I am a freelancer, sole proprietor, etc.",Platform,3,npm,4,40.0,10,32
Manufacturing,"Just me - I am a freelancer, sole proprietor, etc.",Platform,4,pnpm,4,40.0,10,32
Manufacturing,"Just me - I am a freelancer, sole proprietor, etc.",Platform,5,Cargo,3,30.0,10,32
Manufacturing,Less than 20 employees,AIModels,1,openAI GPT (chatbot models),33,80.5,41,126
Manufacturing,Less than 20 employees,AIModels,2,Anthropic: Claude Sonnet,15,36.6,41,126
Manufacturing,Less than 20 employees,AIModels,3,openAI Reasoning models,15,36.6,41,126
Manufacturing,Less than 20 employees,AIModels,4,DeepSeek (R- Reasoning models),11,26.8,41,126
Manufacturing,Less than 20 employees,AIModels,5,Gemini (Flash general purpose models),11,26.8,41,126
Manufacturing,Less than 20 employees,Database,1,SQLite,43,55.1,78,126
Manufacturing,Less than 20 employees,Database,2,PostgreSQL,42,53.8,78,126
Manufacturing,Less than 20 employees,Database,3,MySQL,40,51.3,78,126
Manufacturing,Less than 20 employees,Database,4,Microsoft SQL Server,33,42.3,78,126
Manufacturing,Less than 20 employees,Database,5,MariaDB,17,21.8,78,126
Manufacturing,Less than 20 employees,Platform,1,Docker,42,65.6,64,126
Manufacturing,Less than 20 employees,Platform,2,npm,27,42.2,64,126
Manufacturing,Less than 20 employees,Platform,3,Pip,25,39.1,64,126
Manufacturing,Less than 20 employees,Platform,4,Amazon Web Services (AWS),24,37.5,64,126
Manufacturing,Less than 20 employees,Platform,5,Microsoft Azure,17,26.6,64,126
Media & Advertising Services,"1,000 to 4,999 employees",AIModels,1,openAI GPT (chatbot models),36,83.7,43,84
Media & Advertising Services,"1,000 to 4,999 employees",AIModels,2,Anthropic: Claude Sonnet,16,37.2,43,84
Media & Advertising Services,"1,000 to 4,999 employees",AIModels,3,openAI Reasoning models,16,37.2,43,84
Media & Advertising Services,"1,000 to 4,999 employees",AIModels,4,Gemini (Flash general purpose models),15,34.9,43,84
Media & Advertising Services,"1,000 to 4,999 employees",AIModels,5,Gemini (Pro Reasoning models),11,25.6,43,84
Media & Advertising Services,"1,000 to 4,999 employees",Database,1,PostgreSQL,41,65.1,63,84
Media & Advertising Services,"1,000 to 4,999 employees",Database,2,MySQL,28,44.4,63,84
Media & Advertising Services,"1,000 to 4,999 employees",Database,3,Redis,24,38.1,63,84
Media & Advertising Services,"1,000 to 4,999 employees",Database,4,Elasticsearch,22,34.9,63,84
Media & Advertising Services,"1,000 to 4,999 employees",Database,5,SQLite,21,33.3,63,84
Media & Advertising Services,"1,000 to 4,999 employees",Platform,1,Docker,50,76.9,65,84
Media & Advertising Services,"1,000 to 4,999 employees",Platform,2,Amazon Web Services (AWS),46,70.8,65,84
Media & Advertising Services,"1,000 to 4,999 employees",Platform,3,Homebrew,32,49.2,65,84
Media & Advertising Services,"1,000 to 4,999 employees",Platform,4,npm,32,49.2,65,84
Media & Advertising Services,"1,000 to 4,999 employees",Platform,5,Kubernetes,29,44.6,65,84
Media & Advertising Services,"10,000 or more employees",AIModels,1,openAI GPT (chatbot models),21,91.3,23,61
Media & Advertising Services,"10,000 or more employees",AIModels,2,Anthropic: Claude Sonnet,11,47.8,23,61
Media & Advertising Services,"10,000 or more employees",AIModels,3,openAI Image generating models,9,39.1,23,61
Media & Advertising Services,"10,000 or more employees",AIModels,4,Gemini (Pro Reasoning models),8,34.8,23,61
Media & Advertising Services,"10,000 or more employees",AIModels,5,Meta Llama (all models),6,26.1,23,61
Media & Advertising Services,"10,000 or more employees",Database,1,PostgreSQL,33,71.7,46,61
Media & Advertising Services,"10,000 or more employees",Database,2,MySQL,16,34.8,46,61
Media & Advertising Services,"10,000 or more employees",Database,3,SQLite,16,34.8,46,61
Media & Advertising Services,"10,000 or more employees",Database,4,Dynamodb,14,30.4,46,61
Media & Advertising Services,"10,000 or more employees",Database,5,Redis,14,30.4,46,61
Media & Advertising Services,"10,000 or more employees",Platform,1,Docker,41,82.0,50,61
Media & Advertising Services,"10,000 or more employees",Platform,2,Amazon Web Services (AWS),34,68.0,50,61
Media & Advertising Services,"10,000 or more employees",Platform,3,npm,30,60.0,50,61
Media & Advertising Services,"10,000 or more employees",Platform,4,Homebrew,23,46.0,50,61
Media & Advertising Services,"10,000 or more employees",Platform,5,Kubernetes,21,42.0,50,61
Media & Advertising Services,100 to 499 employees,AIModels,1,openAI GPT (chatbot models),54,84.4,64,139
Media & Advertising Services,100 to 499 employees,AIModels,2,Anthropic: Claude Sonnet,26,40.6,64,139
Media & Advertising Services,100 to 499 employees,AIModels,3,Gemini (Pro Reasoning models),20,31.2,64,139
Media & Advertising Services,100 to 499 employees,AIModels,4,openAI Reasoning models,19,29.7,64,139
Media & Advertising Services,100 to 499 employees,AIModels,5,Gemini (Flash general purpose models),18,28.1,64,139
Media & Advertising Services,100 to 499 employees,Database,1,PostgreSQL,73,69.5,105,139
Media & Advertising Services,100 to 499 employees,Database,2,MySQL,54,51.4,105,139
Media & Advertising Services,100 to 499 employees,Database,3,Redis,45,42.9,105,139
Media & Advertising Services,100 to 499 employees,Database,4,SQLite,33,31.4,105,139
Media & Advertising Services,100 to 499 employees,Database,5,Elasticsearch,32,30.5,105,139
Media & Advertising Services,100 to 499 employees,Platform,1,Docker,86,80.4,107,139
Media & Advertising Services,100 to 499 employees,Platform,2,Amazon Web Services (AWS),67,62.6,107,139
Media & Advertising Services,100 to 499 employees,Platform,3,npm,57,53.3,107,139
Media & Advertising Services,100 to 499 employees,Platform,4,Pip,52,48.6,107,139
Media & Advertising Services,100 to 499 employees,Platform,5,Kubernetes,48,44.9,107,139
Media & Advertising Services,20 to 99 employees,AIModels,1,openAI GPT (chatbot models),63,80.8,78,160
Media & Advertising Services,20 to 99 employees,AIModels,2,Anthropic: Claude Sonnet,38,48.7,78,160
Media & Advertising Services,20 to 99 employees,AIModels,3,openAI Reasoning models,30,38.5,78,160
Media & Advertising Services,20 to 99 employees,AIModels,4,Gemini (Flash general purpose models),23,29.5,78,160
Media & Advertising Services,20 to 99 employees,AIModels,5,Gemini (Pro Reasoning models),19,24.4,78,160
Media & Advertising Services,20 to 99 employees,Database,1,PostgreSQL,72,60.0,120,160
Media & Advertising Services,20 to 99 employees,Database,2,MySQL,69,57.5,120,160
Media & Advertising Services,20 to 99 employees,Database,3,Redis,64,53.3,120,160
Media & Advertising Services,20 to 99 employees,Database,4,SQLite,47,39.2,120,160
Media & Advertising Services,20 to 99 employees,Database,5,MariaDB,41,34.2,120,160
Media & Advertising Services,20 to 99 employees,Platform,1,Docker,88,77.2,114,160
Media & Advertising Services,20 to 99 employees,Platform,2,npm,77,67.5,114,160
Media & Advertising Services,20 to 99 employees,Platform,3,Amazon Web Services (AWS),59,51.8,114,160
Media & Advertising Services,20 to 99 employees,Platform,4,Pip,47,41.2,114,160
Media & Advertising Services,20 to 99 employees,Platform,5,Homebrew,45,39.5,114,160
Media & Advertising Services,"5,000 to 9,999 employees",AIModels,1,openAI GPT (chatbot models),10,76.9,13,26
Media & Advertising Services,"5,000 to 9,999 employees",AIModels,2,Anthropic: Claude Sonnet,5,38.5,13,26
Media & Advertising Services,"5,000 to 9,999 employees",AIModels,3,Gemini (Pro Reasoning models),4,30.8,13,26
Media & Advertising Services,"5,000 to 9,999 employees",AIModels,4,DeepSeek (R- Reasoning models),3,23.1,13,26
Media & Advertising Services,"5,000 to 9,999 employees",AIModels,5,DeepSeek (V- General purpose models),2,15.4,13,26
Media & Advertising Services,"5,000 to 9,999 employees",Database,1,PostgreSQL,7,46.7,15,26
Media & Advertising Services,"5,000 to 9,999 employees",Database,2,MySQL,6,40.0,15,26
Media & Advertising Services,"5,000 to 9,999 employees",Database,3,SQLite,6,40.0,15,26
Media & Advertising Services,"5,000 to 9,999 employees",Database,4,BigQuery,5,33.3,15,26
Media & Advertising Services,"5,000 to 9,999 employees",Database,5,Elasticsearch,5,33.3,15,26
Media & Advertising Services,"5,000 to 9,999 employees",Platform,1,Docker,13,81.2,16,26
Media & Advertising Services,"5,000 to 9,999 employees",Platform,2,Amazon Web Services (AWS),11,68.8,16,26
Media & Advertising Services,"5,000 to 9,999 employees",Platform,3,Homebrew,10,62.5,16,26
Media & Advertising Services,"5,000 to 9,999 employees",Platform,4,Pip,10,62.5,16,26
Media & Advertising Services,"5,000 to 9,999 employees",Platform,5,npm,9,56.2,16,26
Media & Advertising Services,500 to 999 employees,AIModels,1,openAI GPT (chatbot models),29,85.3,34,61
Media & Advertising Services,500 to 999 employees,AIModels,2,Anthropic: Claude Sonnet,21,61.8,34,61
Media & Advertising Services,500 to 999 employees,AIModels,3,Gemini (Flash general purpose models),14,41.2,34,61
Media & Advertising Services,500 to 999 employees,AIModels,4,openAI Reasoning models,12,35.3,34,61
Media & Advertising Services,500 to 999 employees,AIModels,5,openAI Image generating models,11,32.4,34,61
Media & Advertising Services,500 to 999 employees,Database,1,PostgreSQL,26,57.8,45,61
Media & Advertising Services,500 to 999 employees,Database,2,MySQL,23,51.1,45,61
Media & Advertising Services,500 to 999 employees,Database,3,Redis,19,42.2,45,61
Media & Advertising Services,500 to 999 employees,Database,4,SQLite,18,40.0,45,61
Media & Advertising Services,500 to 999 employees,Database,5,MongoDB,16,35.6,45,61
Media & Advertising Services,500 to 999 employees,Platform,1,Docker,41,87.2,47,61
Media & Advertising Services,500 to 999 employees,Platform,2,Amazon Web Services (AWS),31,66.0,47,61
Media & Advertising Services,500 to 999 employees,Platform,3,npm,31,66.0,47,61
Media & Advertising Services,500 to 999 employees,Platform,4,Google Cloud,24,51.1,47,61
Media & Advertising Services,500 to 999 employees,Platform,5,Homebrew,23,48.9,47,61
Media & Advertising Services,I don’t know,AIModels,1,openAI GPT (chatbot models),3,100.0,3,8
Media & Advertising Services,I don’t know,AIModels,2,Anthropic: Claude Sonnet,2,66.7,3,8
Media & Advertising Services,I don’t know,AIModels,3,DeepSeek (R- Reasoning models),2,66.7,3,8
Media & Advertising Services,I don’t know,AIModels,4,DeepSeek (V- General purpose models),1,33.3,3,8
Media & Advertising Services,I don’t know,AIModels,5,Gemini (Flash general purpose models),1,33.3,3,8
Media & Advertising Services,I don’t know,Database,1,Cosmos DB,2,40.0,5,8
Media & Advertising Services,I don’t know,Database,2,MongoDB,2,40.0,5,8
Media & Advertising Services,I don’t know,Database,3,MySQL,2,40.0,5,8
Media & Advertising Services,I don’t know,Database,4,Redis,2,40.0,5,8
Media & Advertising Services,I don’t know,Database,5,SQLite,2,40.0,5,8
Media & Advertising Services,I don’t know,Platform,1,Amazon Web Services (AWS),3,75.0,4,8
Media & Advertising Services,I don’t know,Platform,2,Docker,2,50.0,4,8
Media & Advertising Services,I don’t know,Platform,3,Homebrew,2,50.0,4,8
Media & Advertising Services,I don’t know,Platform,4,NuGet,2,50.0,4,8
Media & Advertising Services,I don’t know,Platform,5,npm,2,50.0,4,8
Media & Advertising Services,"Just me - I am a freelancer, sole proprietor, etc.",AIModels,1,openAI GPT (chatbot models),14,77.8,18,49
Media & Advertising Services,"Just me - I am a freelancer, sole proprietor, etc.",AIModels,2,Anthropic: Claude Sonnet,10,55.6,18,49
Media & Advertising Services,"Just me - I am a freelancer, sole proprietor, etc.",AIModels,3,Gemini (Flash general purpose models),10,55.6,18,49
Media & Advertising Services,"Just me - I am a freelancer, sole proprietor, etc.",AIModels,4,openAI Image generating models,10,55.6,18,49
Media & Advertising Services,"Just me - I am a freelancer, sole proprietor, etc.",AIModels,5,Meta Llama (all models),8,44.4,18,49
Media & Advertising Services,"Just me - I am a freelancer, sole proprietor, etc.",Database,1,MySQL,19,61.3,31,49
Media & Advertising Services,"Just me - I am a freelancer, sole proprietor, etc.",Database,2,SQLite,15,48.4,31,49
Media & Advertising Services,"Just me - I am a freelancer, sole proprietor, etc.",Database,3,MariaDB,14,45.2,31,49
Media & Advertising Services,"Just me - I am a freelancer, sole proprietor, etc.",Database,4,PostgreSQL,10,32.3,31,49
Media & Advertising Services,"Just me - I am a freelancer, sole proprietor, etc.",Database,5,MongoDB,9,29.0,31,49
Media & Advertising Services,"Just me - I am a freelancer, sole proprietor, etc.",Platform,1,Docker,17,68.0,25,49
Media & Advertising Services,"Just me - I am a freelancer, sole proprietor, etc.",Platform,2,Amazon Web Services (AWS),16,64.0,25,49
Media & Advertising Services,"Just me - I am a freelancer, sole proprietor, etc.",Platform,3,Cloudflare,15,60.0,25,49
Media & Advertising Services,"Just me - I am a freelancer, sole proprietor, etc.",Platform,4,npm,14,56.0,25,49
Media & Advertising Services,"Just me - I am a freelancer, sole proprietor, etc.",Platform,5,Composer,11,44.0,25,49
Media & Advertising Services,Less than 20 employees,AIModels,1,openAI GPT (chatbot models),42,79.2,53,108
Media & Advertising Services,Less than 20 employees,AIModels,2,Anthropic: Claude Sonnet,30,56.6,53,108
Media & Advertising Services,Less than 20 employees,AIModels,3,Gemini (Flash general purpose models),26,49.1,53,108
Media & Advertising Services,Less than 20 employees,AIModels,4,openAI Reasoning models,20,37.7,53,108
Media & Advertising Services,Less than 20 employees,AIModels,5,openAI Image generating models,19,35.8,53,108
Media & Advertising Services,Less than 20 employees,Database,1,MySQL,46,60.5,76,108
Media & Advertising Services,Less than 20 employees,Database,2,PostgreSQL,41,53.9,76,108
Media & Advertising Services,Less than 20 employees,Database,3,Redis,34,44.7,76,108
Media & Advertising Services,Less than 20 employees,Database,4,SQLite,33,43.4,76,108
Media & Advertising Services,Less than 20 employees,Database,5,MariaDB,29,38.2,76,108
Media & Advertising Services,Less than 20 employees,Platform,1,Docker,53,74.6,71,108
Media & Advertising Services,Less than 20 employees,Platform,2,npm,50,70.4,71,108
Media & Advertising Services,Less than 20 employees,Platform,3,Amazon Web Services (AWS),40,56.3,71,108
Media & Advertising Services,Less than 20 employees,Platform,4,Vite,28,39.4,71,108
Media & Advertising Services,Less than 20 employees,Platform,5,Google Cloud,27,38.0,71,108
Other:,"1,000 to 4,999 employees",AIModels,1,openAI GPT (chatbot models),128,84.8,151,333
Other:,"1,000 to 4,999 employees",AIModels,2,Anthropic: Claude Sonnet,75,49.7,151,333
Other:,"1,000 to 4,999 employees",AIModels,3,Gemini (Flash general purpose models),48,31.8,151,333
Other:,"1,000 to 4,999 employees",AIModels,4,openAI Reasoning models,44,29.1,151,333
Other:,"1,000 to 4,999 employees",AIModels,5,Gemini (Pro Reasoning models),43,28.5,151,333
Other:,"1,000 to 4,999 employees",Database,1,PostgreSQL,122,58.4,209,333
Other:,"1,000 to 4,999 employees",Database,2,MySQL,87,41.6,209,333
Other:,"1,000 to 4,999 employees",Database,3,SQLite,82,39.2,209,333
Other:,"1,000 to 4,999 employees",Database,4,Microsoft SQL Server,81,38.8,209,333
Other:,"1,000 to 4,999 employees",Database,5,Redis,58,27.8,209,333
Other:,"1,000 to 4,999 employees",Platform,1,Docker,150,69.8,215,333
Other:,"1,000 to 4,999 employees",Platform,2,Pip,114,53.0,215,333
Other:,"1,000 to 4,999 employees",Platform,3,npm,113,52.6,215,333
Other:,"1,000 to 4,999 employees",Platform,4,Amazon Web Services (AWS),87,40.5,215,333
Other:,"1,000 to 4,999 employees",Platform,5,Make,73,34.0,215,333
Other:,"10,000 or more employees",AIModels,1,openAI GPT (chatbot models),111,81.6,136,290
Other:,"10,000 or more employees",AIModels,2,Anthropic: Claude Sonnet,49,36.0,136,290
Other:,"10,000 or more employees",AIModels,3,Gemini (Flash general purpose models),46,33.8,136,290
Other:,"10,000 or more employees",AIModels,4,openAI Image generating models,36,26.5,136,290
Other:,"10,000 or more employees",AIModels,5,openAI Reasoning models,34,25.0,136,290
Other:,"10,000 or more employees",Database,1,PostgreSQL,96,55.5,173,290
Other:,"10,000 or more employees",Database,2,SQLite,71,41.0,173,290
Other:,"10,000 or more employees",Database,3,Microsoft SQL Server,57,32.9,173,290
Other:,"10,000 or more employees",Database,4,MySQL,54,31.2,173,290
Other:,"10,000 or more employees",Database,5,MongoDB,39,22.5,173,290
Other:,"10,000 or more employees",Platform,1,Docker,138,69.7,198,290
Other:,"10,000 or more employees",Platform,2,Pip,100,50.5,198,290
Other:,"10,000 or more employees",Platform,3,npm,94,47.5,198,290
Other:,"10,000 or more employees",Platform,4,Amazon Web Services (AWS),82,41.4,198,290
Other:,"10,000 or more employees",Platform,5,Microsoft Azure,71,35.9,198,290
Other:,100 to 499 employees,AIModels,1,openAI GPT (chatbot models),179,85.6,209,472
Other:,100 to 499 employees,AIModels,2,Anthropic: Claude Sonnet,87,41.6,209,472
Other:,100 to 499 employees,AIModels,3,openAI Reasoning models,72,34.4,209,472
Other:,100 to 499 employees,AIModels,4,Gemini (Flash general purpose models),60,28.7,209,472
Other:,100 to 499 employees,AIModels,5,openAI Image generating models,54,25.8,209,472
Other:,100 to 499 employees,Database,1,PostgreSQL,193,60.7,318,472
Other:,100 to 499 employees,Database,2,SQLite,127,39.9,318,472
Other:,100 to 499 employees,Database,3,Microsoft SQL Server,115,36.2,318,472
Other:,100 to 499 employees,Database,4,MySQL,111,34.9,318,472
Other:,100 to 499 employees,Database,5,Redis,96,30.2,318,472
Other:,100 to 499 employees,Platform,1,Docker,223,71.9,310,472
Other:,100 to 499 employees,Platform,2,npm,175,56.5,310,472
Other:,100 to 499 employees,Platform,3,Amazon Web Services (AWS),127,41.0,310,472
Other:,100 to 499 employees,Platform,4,Pip,125,40.3,310,472
Other:,100 to 499 employees,Platform,5,Kubernetes,99,31.9,310,472
Other:,20 to 99 employees,AIModels,1,openAI GPT (chatbot models),166,83.8,198,461
Other:,20 to 99 employees,AIModels,2,Anthropic: Claude Sonnet,83,41.9,198,461
Other:,20 to 99 employees,AIModels,3,openAI Reasoning models,69,34.8,198,461
Other:,20 to 99 employees,AIModels,4,Gemini (Flash general purpose models),64,32.3,198,461
Other:,20 to 99 employees,AIModels,5,openAI Image generating models,56,28.3,198,461
Other:,20 to 99 employees,Database,1,PostgreSQL,189,59.4,318,461
Other:,20 to 99 employees,Database,2,MySQL,131,41.2,318,461
Other:,20 to 99 employees,Database,3,SQLite,119,37.4,318,461
Other:,20 to 99 employees,Database,4,Redis,97,30.5,318,461
Other:,20 to 99 employees,Database,5,Microsoft SQL Server,77,24.2,318,461
Other:,20 to 99 employees,Platform,1,Docker,208,72.2,288,461
Other:,20 to 99 employees,Platform,2,npm,155,53.8,288,461
Other:,20 to 99 employees,Platform,3,Amazon Web Services (AWS),127,44.1,288,461
Other:,20 to 99 employees,Platform,4,Pip,124,43.1,288,461
Other:,20 to 99 employees,Platform,5,Google Cloud,82,28.5,288,461
Other:,"5,000 to 9,999 employees",AIModels,1,openAI GPT (chatbot models),38,86.4,44,98
Other:,"5,000 to 9,999 employees",AIModels,2,Anthropic: Claude Sonnet,20,45.5,44,98
Other:,"5,000 to 9,999 employees",AIModels,3,openAI Image generating models,16,36.4,44,98
Other:,"5,000 to 9,999 employees",AIModels,4,openAI Reasoning models,13,29.5,44,98
Other:,"5,000 to 9,999 employees",AIModels,5,Gemini (Flash general purpose models),9,20.5,44,98
Other:,"5,000 to 9,999 employees",Database,1,PostgreSQL,31,53.4,58,98
Other:,"5,000 to 9,999 employees",Database,2,Microsoft SQL Server,25,43.1,58,98
Other:,"5,000 to 9,999 employees",Database,3,SQLite,22,37.9,58,98
Other:,"5,000 to 9,999 employees",Database,4,MySQL,18,31.0,58,98
Other:,"5,000 to 9,999 employees",Database,5,MongoDB,11,19.0,58,98
Other:,"5,000 to 9,999 employees",Platform,1,Docker,44,73.3,60,98
Other:,"5,000 to 9,999 employees",Platform,2,Pip,33,55.0,60,98
Other:,"5,000 to 9,999 employees",Platform,3,npm,26,43.3,60,98
Other:,"5,000 to 9,999 employees",Platform,4,Amazon Web Services (AWS),23,38.3,60,98
Other:,"5,000 to 9,999 employees",Platform,5,Microsoft Azure,18,30.0,60,98
Other:,500 to 999 employees,AIModels,1,openAI GPT (chatbot models),59,78.7,75,184
Other:,500 to 999 employees,AIModels,2,Anthropic: Claude Sonnet,32,42.7,75,184
Other:,500 to 999 employees,AIModels,3,openAI Reasoning models,23,30.7,75,184
Other:,500 to 999 employees,AIModels,4,Gemini (Flash general purpose models),20,26.7,75,184
Other:,500 to 999 employees,AIModels,5,DeepSeek (R- Reasoning models),16,21.3,75,184
Other:,500 to 999 employees,Database,1,PostgreSQL,70,58.3,120,184
Other:,500 to 999 employees,Database,2,SQLite,48,40.0,120,184
Other:,500 to 999 employees,Database,3,MySQL,47,39.2,120,184
Other:,500 to 999 employees,Database,4,Microsoft SQL Server,42,35.0,120,184
Other:,500 to 999 employees,Database,5,MariaDB,26,21.7,120,184
Other:,500 to 999 employees,Platform,1,Docker,87,75.0,116,184
Other:,500 to 999 employees,Platform,2,Pip,59,50.9,116,184
Other:,500 to 999 employees,Platform,3,npm,56,48.3,116,184
Other:,500 to 999 employees,Platform,4,Amazon Web Services (AWS),50,43.1,116,184
Other:,500 to 999 employees,Platform,5,Microsoft Azure,32,27.6,116,184
Other:,I don’t know,AIModels,1,openAI GPT (chatbot models),14,77.8,18,77
Other:,I don’t know,AIModels,2,Anthropic: Claude Sonnet,5,27.8,18,77
Other:,I don’t know,AIModels,3,Gemini (Flash general purpose models),3,16.7,18,77
Other:,I don’t know,AIModels,4,Meta Llama (all models),3,16.7,18,77
Other:,I don’t know,AIModels,5,openAI Image generating models,3,16.7,18,77
Other:,I don’t know,Database,1,PostgreSQL,17,56.7,30,77
Other:,I don’t know,Database,2,MySQL,13,43.3,30,77
Other:,I don’t know,Database,3,SQLite,13,43.3,30,77
Other:,I don’t know,Database,4,Microsoft SQL Server,9,30.0,30,77
Other:,I don’t know,Database,5,MariaDB,8,26.7,30,77
Other:,I don’t know,Platform,1,Docker,24,70.6,34,77
Other:,I don’t know,Platform,2,Pip,19,55.9,34,77
Other:,I don’t know,Platform,3,npm,18,52.9,34,77
Other:,I don’t know,Platform,4,Amazon Web Services (AWS),14,41.2,34,77
Other:,I don’t know,Platform,5,Make,10,29.4,34,77
Other:,"Just me - I am a freelancer, sole proprietor, etc.",AIModels,1,openAI GPT (chatbot models),43,84.3,51,138
Other:,"Just me - I am a freelancer, sole proprietor, etc.",AIModels,2,Gemini (Flash general purpose models),28,54.9,51,138
Other:,"Just me - I am a freelancer, sole proprietor, etc.",AIModels,3,Anthropic: Claude Sonnet,25,49.0,51,138
Other:,"Just me - I am a freelancer, sole proprietor, etc.",AIModels,4,openAI Reasoning models,22,43.1,51,138
Other:,"Just me - I am a freelancer, sole proprietor, etc.",AIModels,5,openAI Image generating models,21,41.2,51,138
Other:,"Just me - I am a freelancer, sole proprietor, etc.",Database,1,MySQL,45,62.5,72,138
Other:,"Just me - I am a freelancer, sole proprietor, etc.",Database,2,SQLite,29,40.3,72,138
Other:,"Just me - I am a freelancer, sole proprietor, etc.",Database,3,MariaDB,26,36.1,72,138
Other:,"Just me - I am a freelancer, sole proprietor, etc.",Database,4,PostgreSQL,20,27.8,72,138
Other:,"Just me - I am a freelancer, sole proprietor, etc.",Database,5,Microsoft SQL Server,15,20.8,72,138
Other:,"Just me - I am a freelancer, sole proprietor, etc.",Platform,1,npm,23,50.0,46,138
Other:,"Just me - I am a freelancer, sole proprietor, etc.",Platform,2,Docker,18,39.1,46,138
Other:,"Just me - I am a freelancer, sole proprietor, etc.",Platform,3,Cloudflare,17,37.0,46,138
Other:,"Just me - I am a freelancer, sole proprietor, etc.",Platform,4,Pip,17,37.0,46,138
Other:,"Just me - I am a freelancer, sole proprietor, etc.",Platform,5,Google Cloud,15,32.6,46,138
Other:,Less than 20 employees,AIModels,1,openAI GPT (chatbot models),140,80.0,175,386
Other:,Less than 20 employees,AIModels,2,Anthropic: Claude Sonnet,81,46.3,175,386
Other:,Less than 20 employees,AIModels,3,Gemini (Flash general purpose models),57,32.6,175,386
Other:,Less than 20 employees,AIModels,4,openAI Reasoning models,57,32.6,175,386
Other:,Less than 20 employees,AIModels,5,Gemini (Pro Reasoning models),40,22.9,175,386
Other:,Less than 20 employees,Database,1,PostgreSQL,138,54.1,255,386
Other:,Less than 20 employees,Database,2,MySQL,109,42.7,255,386
Other:,Less than 20 employees,Database,3,SQLite,108,42.4,255,386
Other:,Less than 20 employees,Database,4,Redis,78,30.6,255,386
